10313 | 24-SEP-1996 | 2 | Cunewalde |  | 01307 | Germany                                                                                                                                                                                                                                                                                                                                                                                                                                                            
10964 | 20-MAR-1998 | 2 | Paris |  | 75016 | France                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10965 | 20-MAR-1998 | 3 | Anchorage | AK | 99508 | USA                                                                                                                                                                                                                                                                                                                                                                                                                                                              
10966 | 20-MAR-1998 | 1 | Bern |  | 3012 | Switzerland                                                                                                                                                                                                                                                                                                                                                                                                                                                              
10967 | 23-MAR-1998 | 2 | M??nster |  | 44087 | Germany                                                                                                                                                                                                                                                                                                                                                                                                                                                             
10968 | 23-MAR-1998 | 3 | Graz |  | 8010 | Austria                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
10969 | 23-MAR-1998 | 2 | S??o Paulo | SP | 05432-043 | Brazil                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11018 | 13-APR-1998 | 2 | Portland | OR | 97219 | USA                                                                                                                                                                                                                                                                                                                                                                                                                                                               
11019 | 13-APR-1998 | 3 | Buenos Aires |  | 1010 | Argentina                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11020 | 14-APR-1998 | 2 | K??ln |  | 50739 | Germany                                                                                                                                                                                                                                                                                                                                                                                                                                                                
11021 | 14-APR-1998 | 1 | Cunewalde |  | 01307 | Germany                                                                                                                                                                                                                                                                                                                                                                                                                                                            
11022 | 14-APR-1998 | 2 | Rio de Janeiro | RJ | 05454-876 | Brazil                                                                                                                                                                                                                                                                                                                                                                                                                                                  
11023 | 14-APR-1998 | 2 | London |  | EC2 5NT | UK                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
11024 | 15-APR-1998 | 1 | London |  | WX3 6FW | UK                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
11025 | 15-APR-1998 | 3 | Oulu |  | 90110 | Finland                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
11026 | 15-APR-1998 | 1 | Torino |  | 10100 | Italy                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
11027 | 16-APR-1998 | 1 | Tsawassen | BC | T2F 8M4 | Canada                                                                                                                                                                                                                                                                                                                                                                                                                                                         
11028 | 16-APR-1998 | 1 | Brandenburg |  | 14776 | Germany                                                                                                                                                                                                                                                                                                                                                                                                                                                          
11029 | 16-APR-1998 | 1 | Bern |  | 3012 | Switzerland                                                                                                                                                                                                                                                                                                                                                                                                                                                              
11030 | 17-APR-1998 | 2 | Boise | ID | 83720 | USA                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
11031 | 17-APR-1998 | 2 | Boise | ID | 83720 | USA                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
11032 | 17-APR-1998 | 3 | Seattle | WA | 98124 | USA                                                                                                                                                                                                                                                                                                                                                                                                                                                                
11033 | 17-APR-1998 | 3 | Gen??ve |  | 1204 | Switzerland                                                                                                                                                                                                                                                                                                                                                                                                                                                           
11034 | 20-APR-1998 | 1 | Anchorage | AK | 99508 | USA                                                                                                                                                                                                                                                                                                                                                                                                                                                              
11035 | 20-APR-1998 | 2 | Charleroi |  | B-6000 | Belgium                                                                                                                                                                                                                                                                                                                                                                                                                                                           
11036 | 20-APR-1998 | 3 | Aachen |  | 52066 | Germany                                                                                                                                                                                                                                                                                                                                                                                                                                                               
11037 | 21-APR-1998 | 1 | Sevilla |  | 41101 | Spain                                                                                                                                                                                                                                                                                                                                                                                                                                                                
11038 | 21-APR-1998 | 2 | Charleroi |  | B-6000 | Belgium                                                                                                                                                                                                                                                                                                                                                                                                                                                           
11039 | 21-APR-1998 | 2 | I. de Margarita | Nueva Esparta | 4980 | Venezuela                                                                                                                                                                                                                                                                                                                                                                                                                                        
11040 | 22-APR-1998 | 3 | Eugene | OR | 97403 | USA                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
11041 | 22-APR-1998 | 2 | Bern |  | 3012 | Switzerland                                                                                                                                                                                                                                                                                                                                                                                                                                                              
11042 | 22-APR-1998 | 1 | S??o Paulo | SP | 05432-043 | Brazil                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11043 | 22-APR-1998 | 2 | Paris |  | 75016 | France                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
11044 | 23-APR-1998 | 1 | Warszawa |  | 01-012 | Poland                                                                                                                                                                                                                                                                                                                                                                                                                                                             
11045 | 23-APR-1998 | 2 | Tsawassen | BC | T2F 8M4 | Canada                                                                                                                                                                                                                                                                                                                                                                                                                                                         
11046 | 23-APR-1998 | 2 | Stuttgart |  | 70563 | Germany                                                                                                                                                                                                                                                                                                                                                                                                                                                            
11047 | 24-APR-1998 | 3 | London |  | WX3 6FW | UK                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
11048 | 24-APR-1998 | 3 | Tsawassen | BC | T2F 8M4 | Canada                                                                                                                                                                                                                                                                                                                                                                                                                                                         
11049 | 24-APR-1998 | 1 | Campinas | SP | 04876-786 | Brazil                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11050 | 27-APR-1998 | 2 | Br??cke |  | S-844 67 | Sweden                                                                                                                                                                                                                                                                                                                                                                                                                                                            
11051 | 27-APR-1998 | 3 | Toulouse |  | 31000 | France                                                                                                                                                                                                                                                                                                                                                                                                                                                              
11052 | 27-APR-1998 | 1 | Rio de Janeiro | RJ | 05454-876 | Brazil                                                                                                                                                                                                                                                                                                                                                                                                                                                  
11053 | 27-APR-1998 | 2 | Salzburg |  | 5020 | Austria                                                                                                                                                                                                                                                                                                                                                                                                                                                              
11054 | 28-APR-1998 | 1 | Buenos Aires |  | 1010 | Argentina                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11055 | 28-APR-1998 | 2 | San Crist??bal | T??chira | 5022 | Venezuela                                                                                                                                                                                                                                                                                                                                                                                                                                              
11056 | 28-APR-1998 | 2 | London |  | WX3 6FW | UK                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
11057 | 29-APR-1998 | 3 | London |  | SW7 1RZ | UK                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
11058 | 29-APR-1998 | 3 | Mannheim |  | 68306 | Germany                                                                                                                                                                                                                                                                                                                                                                                                                                                             
11059 | 29-APR-1998 | 2 | Rio de Janeiro | RJ | 02389-890 | Brazil                                                                                                                                                                                                                                                                                                                                                                                                                                                  
11060 | 30-APR-1998 | 2 | Torino |  | 10100 | Italy                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
11061 | 30-APR-1998 | 3 | Eugene | OR | 97403 | USA                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
11062 | 30-APR-1998 | 2 | Reggio Emilia |  | 42100 | Italy                                                                                                                                                                                                                                                                                                                                                                                                                                                          
11063 | 30-APR-1998 | 2 | Cork | Co. Cork |  | Ireland                                                                                                                                                                                                                                                                                                                                                                                                                                                              
11064 | 01-MAY-1998 | 1 | Boise | ID | 83720 | USA                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
11065 | 01-MAY-1998 | 1 | Barquisimeto | Lara | 3508 | Venezuela                                                                                                                                                                                                                                                                                                                                                                                                                                                    
11066 | 01-MAY-1998 | 2 | Seattle | WA | 98124 | USA                                                                                                                                                                                                                                                                                                                                                                                                                                                                
10561 | 06-JUN-1997 | 2 | Br??cke |  | S-844 67 | Sweden                                                                                                                                                                                                                                                                                                                                                                                                                                                            
10562 | 09-JUN-1997 | 1 | Reggio Emilia |  | 42100 | Italy                                                                                                                                                                                                                                                                                                                                                                                                                                                          
10563 | 10-JUN-1997 | 2 | Rio de Janeiro | RJ | 02389-890 | Brazil                                                                                                                                                                                                                                                                                                                                                                                                                                                  
10564 | 10-JUN-1997 | 3 | Albuquerque | NM | 87110 | USA                                                                                                                                                                                                                                                                                                                                                                                                                                                            
10565 | 11-JUN-1997 | 2 | Montr??al | Qu??bec | H1J 1C3 | Canada                                                                                                                                                                                                                                                                                                                                                                                                                                                    
10566 | 12-JUN-1997 | 1 | Strasbourg |  | 67000 | France                                                                                                                                                                                                                                                                                                                                                                                                                                                            
10567 | 12-JUN-1997 | 1 | Cork | Co. Cork |  | Ireland                                                                                                                                                                                                                                                                                                                                                                                                                                                              
10568 | 13-JUN-1997 | 3 | Barcelona |  | 8022 | Spain                                                                                                                                                                                                                                                                                                                                                                                                                                                               
10569 | 16-JUN-1997 | 1 | Albuquerque | NM | 87110 | USA                                                                                                                                                                                                                                                                                                                                                                                                                                                            
10570 | 17-JUN-1997 | 3 | Montr??al | Qu??bec | H1J 1C3 | Canada                                                                                                                                                                                                                                                                                                                                                                                                                                                    
10571 | 17-JUN-1997 | 3 | Graz |  | 8010 | Austria                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
10572 | 18-JUN-1997 | 2 | Lule?? |  | S-958 22 | Sweden                                                                                                                                                                                                                                                                                                                                                                                                                                                             
10573 | 19-JUN-1997 | 3 | M??xico D.F. |  | 05023 | Mexico                                                                                                                                                                                                                                                                                                                                                                                                                                                          
10574 | 19-JUN-1997 | 2 | Kirkland | WA | 98034 | USA                                                                                                                                                                                                                                                                                                                                                                                                                                                               
10575 | 20-JUN-1997 | 1 | Leipzig |  | 04179 | Germany                                                                                                                                                                                                                                                                                                                                                                                                                                                              
10576 | 23-JUN-1997 | 3 | M??xico D.F. |  | 05033 | Mexico                                                                                                                                                                                                                                                                                                                                                                                                                                                          
10577 | 23-JUN-1997 | 2 | Kirkland | WA | 98034 | USA                                                                                                                                                                                                                                                                                                                                                                                                                                                               
10578 | 24-JUN-1997 | 3 | London |  | EC2 5NT | UK                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
10649 | 28-AUG-1997 | 3 | Bruxelles |  | B-1180 | Belgium                                                                                                                                                                                                                                                                                                                                                                                                                                                           
10650 | 29-AUG-1997 | 3 | S??o Paulo | SP | 05442-030 | Brazil                                                                                                                                                                                                                                                                                                                                                                                                                                                      
10651 | 01-SEP-1997 | 2 | Stuttgart |  | 70563 | Germany                                                                                                                                                                                                                                                                                                                                                                                                                                                            
10652 | 01-SEP-1997 | 2 | Campinas | SP | 04876-786 | Brazil                                                                                                                                                                                                                                                                                                                                                                                                                                                        
10653 | 02-SEP-1997 | 1 | M??nchen |  | 80805 | Germany                                                                                                                                                                                                                                                                                                                                                                                                                                                             
10654 | 02-SEP-1997 | 1 | Lule?? |  | S-958 22 | Sweden                                                                                                                                                                                                                                                                                                                                                                                                                                                             
10655 | 03-SEP-1997 | 2 | Reggio Emilia |  | 42100 | Italy                                                                                                                                                                                                                                                                                                                                                                                                                                                          
10656 | 04-SEP-1997 | 1 | Eugene | OR | 97403 | USA                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10657 | 04-SEP-1997 | 2 | Boise | ID | 83720 | USA                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
10658 | 05-SEP-1997 | 1 | Cunewalde |  | 01307 | Germany                                                                                                                                                                                                                                                                                                                                                                                                                                                            
10659 | 05-SEP-1997 | 2 | S??o Paulo | SP | 05487-020 | Brazil                                                                                                                                                                                                                                                                                                                                                                                                                                                      
10660 | 08-SEP-1997 | 1 | Elgin | OR | 97827 | USA                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
10661 | 09-SEP-1997 | 3 | Cork | Co. Cork |  | Ireland                                                                                                                                                                                                                                                                                                                                                                                                                                                              
10662 | 09-SEP-1997 | 2 | Portland | OR | 97219 | USA                                                                                                                                                                                                                                                                                                                                                                                                                                                               
10663 | 10-SEP-1997 | 2 | Marseille |  | 13008 | France                                                                                                                                                                                                                                                                                                                                                                                                                                                             
10664 | 10-SEP-1997 | 3 | Lisboa |  | 1675 | Portugal                                                                                                                                                                                                                                                                                                                                                                                                                                                               
10665 | 11-SEP-1997 | 2 | Portland | OR | 97219 | USA                                                                                                                                                                                                                                                                                                                                                                                                                                                               
