10766 | 68 | 56 | 4 | 12.5 | 40 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10767 | 42 | 76 | 4 | 14 | 2 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
10768 | 22 | 4 | 3 | 21 | 4 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
10768 | 60 | 4 | 3 | 34 | 15 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
10768 | 71 | 4 | 3 | 21.5 | 12 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
10769 | 41 | 83 | 3 | 9.65 | 30 | .05                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
10769 | 52 | 83 | 3 | 7 | 15 | .05                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
10769 | 61 | 83 | 3 | 28.5 | 20 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10770 | 11 | 34 | 8 | 21 | 15 | .25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10771 | 71 | 20 | 9 | 21.5 | 16 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10772 | 29 | 44 | 3 | 123.79 | 18 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
10772 | 59 | 44 | 3 | 55 | 25 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
10773 | 31 | 20 | 1 | 12.5 | 70 | .2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
10773 | 75 | 20 | 1 | 7.75 | 7 | .2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10774 | 31 | 24 | 4 | 12.5 | 2 | .25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
10774 | 66 | 24 | 4 | 17 | 50 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
10775 | 10 | 78 | 7 | 31 | 6 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
10776 | 31 | 20 | 1 | 12.5 | 16 | .05                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
10776 | 42 | 20 | 1 | 14 | 12 | .05                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10776 | 45 | 20 | 1 | 9.5 | 27 | .05                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
10776 | 51 | 20 | 1 | 53 | 120 | .05                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
10778 | 41 | 5 | 3 | 9.65 | 10 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
10779 | 16 | 52 | 3 | 17.45 | 20 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
10779 | 62 | 52 | 3 | 49.3 | 20 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10780 | 70 | 46 | 2 | 15 | 35 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
10780 | 77 | 46 | 2 | 13 | 15 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
10781 | 56 | 87 | 2 | 38 | 20 | .2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
10781 | 74 | 87 | 2 | 10 | 35 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
10782 | 31 | 12 | 9 | 12.5 | 1 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
10783 | 31 | 34 | 4 | 12.5 | 10 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10783 | 38 | 34 | 4 | 263.5 | 5 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10784 | 39 | 49 | 4 | 18 | 2 | .15                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
10784 | 72 | 49 | 4 | 34.8 | 30 | .15                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
10785 | 10 | 33 | 1 | 31 | 10 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
10785 | 75 | 33 | 1 | 7.75 | 10 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10786 | 30 | 62 | 8 | 25.89 | 15 | .2                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
10786 | 75 | 62 | 8 | 7.75 | 42 | .2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
10787 | 2 | 41 | 2 | 19 | 15 | .05                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
10787 | 29 | 41 | 2 | 123.79 | 20 | .05                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
10788 | 19 | 63 | 1 | 9.2 | 50 | .05                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
10789 | 18 | 23 | 1 | 62.5 | 30 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10789 | 35 | 23 | 1 | 18 | 15 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
10789 | 63 | 23 | 1 | 43.9 | 30 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10789 | 68 | 23 | 1 | 12.5 | 18 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10790 | 7 | 31 | 6 | 30 | 3 | .15                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
10791 | 29 | 25 | 6 | 123.79 | 14 | .05                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
10791 | 41 | 25 | 6 | 9.65 | 20 | .05                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
10792 | 2 | 91 | 1 | 19 | 10 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
10792 | 54 | 91 | 1 | 7.45 | 3 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
10793 | 41 | 4 | 3 | 9.65 | 14 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
10793 | 52 | 4 | 3 | 7 | 8 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
10794 | 14 | 61 | 6 | 23.25 | 15 | .2                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
10794 | 54 | 61 | 6 | 7.45 | 6 | .2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10795 | 16 | 20 | 8 | 17.45 | 65 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
10796 | 26 | 35 | 3 | 31.23 | 21 | .2                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
10796 | 44 | 35 | 3 | 19.45 | 10 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
10796 | 64 | 35 | 3 | 33.25 | 35 | .2                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
10796 | 69 | 35 | 3 | 36 | 24 | .2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
10797 | 11 | 17 | 7 | 21 | 20 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
10798 | 72 | 38 | 2 | 34.8 | 10 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10799 | 13 | 39 | 9 | 6 | 20 | .15                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
10799 | 24 | 39 | 9 | 4.5 | 20 | .15                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
10799 | 59 | 39 | 9 | 55 | 25 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
10800 | 51 | 72 | 1 | 53 | 10 | .1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
10800 | 54 | 72 | 1 | 7.45 | 7 | .1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10801 | 17 | 8 | 4 | 39 | 40 | .25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
10801 | 29 | 8 | 4 | 123.79 | 20 | .25                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
10802 | 30 | 73 | 4 | 25.89 | 25 | .25                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
10802 | 55 | 73 | 4 | 24 | 60 | .25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10802 | 62 | 73 | 4 | 49.3 | 5 | .25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
10803 | 19 | 88 | 4 | 9.2 | 24 | .05                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
10803 | 25 | 88 | 4 | 14 | 15 | .05                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10804 | 10 | 72 | 6 | 31 | 36 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
10804 | 28 | 72 | 6 | 45.6 | 24 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10804 | 49 | 72 | 6 | 20 | 4 | .15                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
10805 | 34 | 77 | 2 | 14 | 10 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
10805 | 38 | 77 | 2 | 263.5 | 10 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
10806 | 65 | 84 | 3 | 21.05 | 2 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10806 | 74 | 84 | 3 | 10 | 15 | .25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10807 | 40 | 27 | 4 | 18.4 | 1 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
10808 | 56 | 55 | 2 | 38 | 20 | .15                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10808 | 76 | 55 | 2 | 18 | 50 | .15                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10810 | 13 | 42 | 2 | 6 | 7 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
10810 | 25 | 42 | 2 | 14 | 5 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
10810 | 70 | 42 | 2 | 15 | 5 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
10811 | 19 | 47 | 8 | 9.2 | 15 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
10811 | 40 | 47 | 8 | 18.4 | 30 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
10812 | 31 | 66 | 5 | 12.5 | 16 | .1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
10812 | 72 | 66 | 5 | 34.8 | 40 | .1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
10812 | 77 | 66 | 5 | 13 | 20 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
